scenario_id,hazard,asset_id,bucket,timestamp,failure_type,restore_hours,is_functional
HEAT-20250220-046,heatwave,INT-03487,1,2025-02-20 06:00:00,physical,17.2,False
HEAT-20250220-046,heatwave,TLS-00538,2,2025-02-20 12:00:00,physical,17.5,False
HEAT-20250220-046,heatwave,DFR-01559,2,2025-02-20 12:00:00,physical,13.0,False
HEAT-20250220-046,heatwave,WMN-02812,2,2025-02-20 12:00:00,physical,7.8,False
HEAT-20250220-046,heatwave,WMN-03345,2,2025-02-20 12:00:00,physical,18.4,False
HEAT-20250220-046,heatwave,WMN-03432,2,2025-02-20 12:00:00,physical,18.5,False
HEAT-20250220-046,heatwave,DSS-00187,4,2025-02-21 00:00:00,physical,45.9,False
HEAT-20250220-046,heatwave,WMN-03248,4,2025-02-21 00:00:00,physical,13.3,False
HEAT-20250220-046,heatwave,DSS-00149,5,2025-02-21 06:00:00,physical,23.4,False
HEAT-20250220-046,heatwave,DFR-01944,5,2025-02-21 06:00:00,physical,16.7,False
HEAT-20250220-046,heatwave,WMN-03457,6,2025-02-21 12:00:00,physical,15.0,False
HEAT-20250220-046,heatwave,DSS-00394,6,2025-02-21 12:00:00,physical,29.0,False
HEAT-20250220-046,heatwave,DSS-00168,6,2025-02-21 12:00:00,physical,29.6,False
HEAT-20250220-046,heatwave,DSS-00093,6,2025-02-21 12:00:00,physical,26.6,False
HEAT-20250220-046,heatwave,TLS-00874,9,2025-02-22 06:00:00,physical,8.0,False
HEAT-20250220-046,heatwave,DFR-01376,9,2025-02-22 06:00:00,physical,6.6,False
HEAT-20250220-046,heatwave,WMN-03010,9,2025-02-22 06:00:00,physical,12.2,False
HEAT-20250220-046,heatwave,WMN-03157,9,2025-02-22 06:00:00,physical,12.1,False
HEAT-20250220-046,heatwave,WMN-03083,10,2025-02-22 12:00:00,physical,28.1,False
HEAT-20250220-046,heatwave,DSS-00398,10,2025-02-22 12:00:00,physical,17.9,False
HEAT-20250220-046,heatwave,DSS-00336,10,2025-02-22 12:00:00,physical,21.5,False
HEAT-20250220-046,heatwave,DSS-00329,10,2025-02-22 12:00:00,physical,14.0,False
HEAT-20250220-046,heatwave,DSS-00080,10,2025-02-22 12:00:00,physical,20.1,False
HEAT-20250220-046,heatwave,DSS-00240,10,2025-02-22 12:00:00,physical,27.5,False
HEAT-20250220-046,heatwave,DSS-00172,10,2025-02-22 12:00:00,physical,27.5,False
HEAT-20250220-046,heatwave,DSS-00306,10,2025-02-22 12:00:00,physical,16.7,False
HEAT-20250220-046,heatwave,WMN-02853,11,2025-02-22 18:00:00,physical,7.8,False
HEAT-20250220-046,heatwave,WMN-02821,12,2025-02-23 00:00:00,physical,18.3,False
HEAT-20250220-046,heatwave,WMN-03315,12,2025-02-23 00:00:00,physical,14.4,False
HEAT-20250220-046,heatwave,WMN-03106,13,2025-02-23 06:00:00,physical,17.7,False
HEAT-20250220-046,heatwave,DSS-00145,14,2025-02-23 12:00:00,physical,8.9,False
HEAT-20250220-046,heatwave,DFR-01754,14,2025-02-23 12:00:00,physical,7.2,False
HEAT-20250220-046,heatwave,DFR-01472,15,2025-02-23 18:00:00,physical,9.5,False
HEAT-20250220-046,heatwave,TLS-00540,17,2025-02-24 06:00:00,physical,7.1,False
HEAT-20250220-046,heatwave,WMN-03258,18,2025-02-24 12:00:00,physical,10.2,False
HEAT-20250220-046,heatwave,DFR-01681,19,2025-02-24 18:00:00,physical,5.4,False
HEAT-20250220-046,heatwave,PMP-02343,14,2025-02-23 12:00:00,functional_power_loss,41.9,True
HEAT-20250220-046,heatwave,PMP-02503,6,2025-02-21 12:00:00,functional_power_loss,27.1,True
HEAT-20250220-046,heatwave,PMP-02261,6,2025-02-21 12:00:00,functional_power_loss,16.5,True
HEAT-20250220-046,heatwave,PMP-02311,7,2025-02-21 18:00:00,functional_power_loss,18.1,True
HEAT-20250220-046,heatwave,PMP-02287,4,2025-02-21 00:00:00,functional_power_loss,26.6,True
HEAT-20250220-046,heatwave,PMP-02362,6,2025-02-21 12:00:00,functional_power_loss,20.9,True
HEAT-20250219-047,heatwave,WMN-03311,0,2025-02-19 00:00:00,physical,15.2,False
HEAT-20250219-047,heatwave,WMN-02776,1,2025-02-19 06:00:00,physical,22.5,False
HEAT-20250219-047,heatwave,DSS-00231,2,2025-02-19 12:00:00,physical,26.9,False
HEAT-20250219-047,heatwave,TNK-02632,2,2025-02-19 12:00:00,physical,10.8,False
HEAT-20250219-047,heatwave,WMN-03177,2,2025-02-19 12:00:00,physical,21.7,False
HEAT-20250219-047,heatwave,WMN-03441,2,2025-02-19 12:00:00,physical,31.1,False
HEAT-20250219-047,heatwave,WMN-03154,3,2025-02-19 18:00:00,physical,27.7,False
HEAT-20250219-047,heatwave,WMN-03296,3,2025-02-19 18:00:00,physical,19.9,False
HEAT-20250219-047,heatwave,WMN-03315,4,2025-02-20 00:00:00,physical,22.5,False
HEAT-20250219-047,heatwave,WMN-02945,5,2025-02-20 06:00:00,physical,11.1,False
HEAT-20250219-047,heatwave,DSS-00336,6,2025-02-20 12:00:00,physical,45.0,False
HEAT-20250219-047,heatwave,DFR-01537,6,2025-02-20 12:00:00,physical,14.9,False
HEAT-20250219-047,heatwave,PMP-02477,6,2025-02-20 12:00:00,physical,16.6,False
HEAT-20250219-047,heatwave,DFR-01499,7,2025-02-20 18:00:00,physical,5.1,False
HEAT-20250219-047,heatwave,WMN-03303,8,2025-02-21 00:00:00,physical,15.8,False
HEAT-20250219-047,heatwave,DFR-01357,8,2025-02-21 00:00:00,physical,8.3,False
HEAT-20250219-047,heatwave,PMP-02373,9,2025-02-21 06:00:00,physical,26.8,False
HEAT-20250219-047,heatwave,WMN-03328,9,2025-02-21 06:00:00,physical,22.6,False
HEAT-20250219-047,heatwave,DSS-00093,10,2025-02-21 12:00:00,physical,20.2,False
HEAT-20250219-047,heatwave,DSS-00141,10,2025-02-21 12:00:00,physical,13.9,False
HEAT-20250219-047,heatwave,DSS-00194,10,2025-02-21 12:00:00,physical,8.8,False
HEAT-20250219-047,heatwave,DSS-00328,10,2025-02-21 12:00:00,physical,19.0,False
HEAT-20250219-047,heatwave,DSS-00364,10,2025-02-21 12:00:00,physical,18.9,False
HEAT-20250219-047,heatwave,WMN-03299,10,2025-02-21 12:00:00,physical,20.2,False
HEAT-20250219-047,heatwave,WMN-03191,11,2025-02-21 18:00:00,physical,19.1,False
HEAT-20250219-047,heatwave,DSS-00282,13,2025-02-22 06:00:00,physical,30.9,False
HEAT-20250219-047,heatwave,DFR-01557,13,2025-02-22 06:00:00,physical,5.1,False
HEAT-20250219-047,heatwave,WMN-03290,14,2025-02-22 12:00:00,physical,7.1,False
HEAT-20250219-047,heatwave,WMN-02815,14,2025-02-22 12:00:00,physical,8.7,False
HEAT-20250219-047,heatwave,DSS-00312,14,2025-02-22 12:00:00,physical,20.9,False
HEAT-20250219-047,heatwave,DSS-00348,14,2025-02-22 12:00:00,physical,18.1,False
HEAT-20250219-047,heatwave,DSS-00168,14,2025-02-22 12:00:00,physical,33.6,False
HEAT-20250219-047,heatwave,DSS-00145,14,2025-02-22 12:00:00,physical,30.1,False
HEAT-20250219-047,heatwave,DSS-00258,14,2025-02-22 12:00:00,physical,39.2,False
HEAT-20250219-047,heatwave,TLS-00856,16,2025-02-23 00:00:00,physical,8.0,False
HEAT-20250219-047,heatwave,DFR-01606,16,2025-02-23 00:00:00,physical,3.8,False
HEAT-20250219-047,heatwave,WMN-02853,16,2025-02-23 00:00:00,physical,23.9,False
HEAT-20250219-047,heatwave,WMN-03455,16,2025-02-23 00:00:00,physical,11.9,False
HEAT-20250219-047,heatwave,PMP-02348,17,2025-02-23 06:00:00,physical,19.9,False
HEAT-20250219-047,heatwave,PMP-02427,17,2025-02-23 06:00:00,physical,37.7,False
HEAT-20250219-047,heatwave,WMN-02835,17,2025-02-23 06:00:00,physical,14.6,False
HEAT-20250219-047,heatwave,TNK-02601,18,2025-02-23 12:00:00,physical,9.1,False
HEAT-20250219-047,heatwave,DSS-00334,18,2025-02-23 12:00:00,physical,24.0,False
HEAT-20250219-047,heatwave,DSS-00406,18,2025-02-23 12:00:00,physical,34.8,False
HEAT-20250219-047,heatwave,WMN-03230,19,2025-02-23 18:00:00,physical,16.3,False
HEAT-20250219-047,heatwave,WMN-02870,19,2025-02-23 18:00:00,physical,30.1,False
HEAT-20250219-047,heatwave,WMN-02775,20,2025-02-24 00:00:00,physical,15.3,False
HEAT-20250219-047,heatwave,WMN-03053,21,2025-02-24 06:00:00,physical,15.6,False
HEAT-20250219-047,heatwave,WMN-03112,21,2025-02-24 06:00:00,physical,24.3,False
HEAT-20250219-047,heatwave,TLS-00659,22,2025-02-24 12:00:00,physical,7.1,False
HEAT-20250219-047,heatwave,TLS-00947,22,2025-02-24 12:00:00,physical,12.7,False
HEAT-20250219-047,heatwave,WMN-03029,22,2025-02-24 12:00:00,physical,24.0,False
HEAT-20250219-047,heatwave,WMN-02789,23,2025-02-24 18:00:00,physical,21.5,False
HEAT-20250219-047,heatwave,DSS-00203,24,2025-02-25 00:00:00,physical,17.1,False
HEAT-20250219-047,heatwave,TLS-01268,24,2025-02-25 00:00:00,physical,13.0,False
HEAT-20250219-047,heatwave,PMP-02255,24,2025-02-25 00:00:00,physical,22.5,False
HEAT-20250219-047,heatwave,WMN-03447,24,2025-02-25 00:00:00,physical,37.4,False
HEAT-20250219-047,heatwave,WMN-02695,25,2025-02-25 06:00:00,physical,21.3,False
HEAT-20250219-047,heatwave,WMN-03214,25,2025-02-25 06:00:00,physical,22.1,False
HEAT-20250219-047,heatwave,PMP-02261,14,2025-02-22 12:00:00,functional_power_loss,27.1,True
HEAT-20250219-047,heatwave,PMP-02311,15,2025-02-22 18:00:00,functional_power_loss,20.2,True
HEAT-20250219-047,heatwave,PMP-02249,2,2025-02-19 12:00:00,functional_power_loss,35.6,True
HEAT-20250219-047,heatwave,PMP-02307,2,2025-02-19 12:00:00,functional_power_loss,53.2,True
HEAT-20250219-047,heatwave,PMP-02301,14,2025-02-22 12:00:00,functional_power_loss,25.1,True
HEAT-20250219-047,heatwave,PMP-02298,13,2025-02-22 06:00:00,functional_power_loss,14.1,True
HEAT-20250219-047,heatwave,PMP-02370,14,2025-02-22 12:00:00,functional_power_loss,25.2,True
HEAT-20250219-047,heatwave,PMP-02491,14,2025-02-22 12:00:00,functional_power_loss,27.8,True
HEAT-20250219-047,heatwave,PMP-02236,10,2025-02-21 12:00:00,functional_power_loss,37.3,True
HEAT-20250219-047,heatwave,PMP-02415,14,2025-02-22 12:00:00,functional_power_loss,19.4,True
HEAT-20250219-047,heatwave,PMP-02297,14,2025-02-22 12:00:00,functional_power_loss,23.9,True
HEAT-20250219-047,heatwave,PMP-02422,10,2025-02-21 12:00:00,functional_power_loss,23.7,True
HEAT-20250219-047,heatwave,PMP-02334,18,2025-02-23 12:00:00,functional_power_loss,23.1,True
HEAT-20250219-047,heatwave,PMP-02341,18,2025-02-23 12:00:00,functional_power_loss,43.3,True
HEAT-20250219-047,heatwave,PMP-02346,18,2025-02-23 12:00:00,functional_power_loss,23.3,True
HEAT-20250220-048,heatwave,TLS-00660,0,2025-02-20 00:00:00,physical,5.3,False
HEAT-20250220-048,heatwave,WMN-02810,0,2025-02-20 00:00:00,physical,9.2,False
HEAT-20250220-048,heatwave,RCL-02046,3,2025-02-20 18:00:00,physical,9.1,False
HEAT-20250220-048,heatwave,WMN-02995,3,2025-02-20 18:00:00,physical,7.7,False
HEAT-20250220-048,heatwave,DFR-01347,4,2025-02-21 00:00:00,physical,6.7,False
HEAT-20250220-048,heatwave,DFR-01776,4,2025-02-21 00:00:00,physical,4.5,False
HEAT-20250220-048,heatwave,WMN-03022,4,2025-02-21 00:00:00,physical,12.6,False
HEAT-20250220-048,heatwave,WMN-02815,5,2025-02-21 06:00:00,physical,7.6,False
HEAT-20250220-048,heatwave,WMN-03177,6,2025-02-21 12:00:00,physical,9.7,False
HEAT-20250220-048,heatwave,INT-03487,6,2025-02-21 12:00:00,physical,9.9,False
HEAT-20250220-048,heatwave,WMN-03456,8,2025-02-22 00:00:00,physical,16.1,False
HEAT-20250220-048,heatwave,DSS-00240,10,2025-02-22 12:00:00,physical,32.6,False
HEAT-20250220-048,heatwave,DSS-00216,10,2025-02-22 12:00:00,physical,16.2,False
HEAT-20250220-048,heatwave,DSS-00398,11,2025-02-22 18:00:00,physical,19.4,False
HEAT-20250220-048,heatwave,DFR-01480,11,2025-02-22 18:00:00,physical,10.1,False
HEAT-20250220-048,heatwave,WMN-03222,11,2025-02-22 18:00:00,physical,16.3,False
HEAT-20250220-048,heatwave,DSS-00174,12,2025-02-23 00:00:00,physical,14.5,False
HEAT-20250220-048,heatwave,DFR-01800,12,2025-02-23 00:00:00,physical,11.1,False
HEAT-20250220-048,heatwave,WMN-03154,12,2025-02-23 00:00:00,physical,15.6,False
HEAT-20250220-048,heatwave,PMP-02231,13,2025-02-23 06:00:00,physical,22.7,False
HEAT-20250220-048,heatwave,PMP-02499,14,2025-02-23 12:00:00,physical,11.4,False
HEAT-20250220-048,heatwave,WMN-02775,14,2025-02-23 12:00:00,physical,10.2,False
HEAT-20250220-048,heatwave,DFR-01941,15,2025-02-23 18:00:00,physical,7.9,False
HEAT-20250220-048,heatwave,WMN-03378,16,2025-02-24 00:00:00,physical,9.9,False
HEAT-20250220-048,heatwave,WMN-03103,16,2025-02-24 00:00:00,physical,11.0,False
HEAT-20250220-048,heatwave,WMN-03427,18,2025-02-24 12:00:00,physical,32.0,False
HEAT-20250220-048,heatwave,PMP-02253,14,2025-02-23 12:00:00,functional_power_loss,23.4,True
HEAT-20250404-049,heatwave,DSS-00370,2,2025-04-04 12:00:00,physical,32.8,False
HEAT-20250404-049,heatwave,WMN-02863,2,2025-04-04 12:00:00,physical,13.8,False
HEAT-20250404-049,heatwave,INT-03509,2,2025-04-04 12:00:00,physical,4.2,False
HEAT-20250404-049,heatwave,DFR-01665,9,2025-04-06 06:00:00,physical,28.0,False
HEAT-20250404-049,heatwave,PMP-02448,9,2025-04-06 06:00:00,physical,15.4,False
HEAT-20250404-049,heatwave,TNK-02541,9,2025-04-06 06:00:00,physical,16.1,False
HEAT-20250404-049,heatwave,DSS-00168,10,2025-04-06 12:00:00,physical,27.4,False
HEAT-20250404-049,heatwave,TLS-00571,10,2025-04-06 12:00:00,physical,16.0,False
HEAT-20250404-049,heatwave,WMN-02810,10,2025-04-06 12:00:00,physical,16.0,False
HEAT-20250404-049,heatwave,PMP-02260,11,2025-04-06 18:00:00,physical,26.8,False
HEAT-20250404-049,heatwave,WMN-03312,13,2025-04-07 06:00:00,physical,23.0,False
HEAT-20250404-049,heatwave,TSS-00027,14,2025-04-07 12:00:00,physical,30.0,False
HEAT-20250404-049,heatwave,DSS-00183,14,2025-04-07 12:00:00,physical,25.8,False
HEAT-20250404-049,heatwave,DSS-00364,14,2025-04-07 12:00:00,physical,24.4,False
HEAT-20250404-049,heatwave,WMN-02775,14,2025-04-07 12:00:00,physical,18.5,False
HEAT-20250404-049,heatwave,WMN-02789,14,2025-04-07 12:00:00,physical,10.2,False
HEAT-20250404-049,heatwave,DFR-01843,15,2025-04-07 18:00:00,physical,6.8,False
HEAT-20250404-049,heatwave,PMP-02331,17,2025-04-08 06:00:00,physical,30.5,False
HEAT-20250404-049,heatwave,WMN-02812,17,2025-04-08 06:00:00,physical,36.1,False
HEAT-20250404-049,heatwave,DSS-00093,18,2025-04-08 12:00:00,physical,18.2,False
HEAT-20250404-049,heatwave,DFR-01926,18,2025-04-08 12:00:00,physical,5.7,False
HEAT-20250404-049,heatwave,WMN-03322,18,2025-04-08 12:00:00,physical,15.3,False
HEAT-20250404-049,heatwave,WMN-02992,19,2025-04-08 18:00:00,physical,17.0,False
HEAT-20250404-049,heatwave,PMP-02485,21,2025-04-09 06:00:00,physical,6.9,False
HEAT-20250404-049,heatwave,DFR-01338,22,2025-04-09 12:00:00,physical,5.0,False
HEAT-20250404-049,heatwave,WMN-02818,22,2025-04-09 12:00:00,physical,16.3,False
HEAT-20250404-049,heatwave,DSS-00096,23,2025-04-09 18:00:00,physical,15.5,False
HEAT-20250404-049,heatwave,WMN-03456,23,2025-04-09 18:00:00,physical,12.3,False
HEAT-20250404-049,heatwave,DFR-01812,24,2025-04-10 00:00:00,physical,9.5,False
HEAT-20250404-049,heatwave,WMN-03228,25,2025-04-10 06:00:00,physical,15.2,False
HEAT-20250404-049,heatwave,PMP-02292,26,2025-04-10 12:00:00,physical,31.2,False
HEAT-20250404-049,heatwave,PMP-02462,23,2025-04-09 18:00:00,functional_power_loss,17.7,True
HEAT-20250404-049,heatwave,PMP-02261,10,2025-04-06 12:00:00,functional_power_loss,23.0,True
HEAT-20250404-049,heatwave,PMP-02311,11,2025-04-06 18:00:00,functional_power_loss,20.5,True
HEAT-20250404-049,heatwave,PMP-02297,18,2025-04-08 12:00:00,functional_power_loss,17.4,True
HEAT-20250404-049,heatwave,PMP-02422,14,2025-04-07 12:00:00,functional_power_loss,17.2,True
HEAT-20250404-049,heatwave,PMP-02242,6,2025-04-05 12:00:00,functional_power_loss,21.9,True
HEAT-20250404-049,heatwave,PMP-02300,6,2025-04-05 12:00:00,functional_power_loss,34.2,True
INLA-20250209-050,inland_flood,DFR-01383,0,2025-02-09 00:00:00,physical,16.5,False
INLA-20250209-050,inland_flood,DFR-01462,0,2025-02-09 00:00:00,physical,12.4,False
INLA-20250209-050,inland_flood,DFR-01514,0,2025-02-09 00:00:00,physical,9.4,False
INLA-20250209-050,inland_flood,DFR-01551,0,2025-02-09 00:00:00,physical,9.8,False
INLA-20250209-050,inland_flood,TLS-00561,1,2025-02-09 06:00:00,physical,3.4,False
INLA-20250209-050,inland_flood,DFR-01477,1,2025-02-09 06:00:00,physical,8.1,False
INLA-20250209-050,inland_flood,DFR-01675,1,2025-02-09 06:00:00,physical,6.1,False
INLA-20250209-050,inland_flood,WMN-02831,1,2025-02-09 06:00:00,physical,18.0,False
INLA-20250209-050,inland_flood,TLS-00762,2,2025-02-09 12:00:00,physical,7.8,False
INLA-20250209-050,inland_flood,WMN-03224,3,2025-02-09 18:00:00,physical,10.8,False
INLA-20250209-050,inland_flood,WMN-02852,3,2025-02-09 18:00:00,physical,14.8,False
INLA-20250209-050,inland_flood,DFR-01321,3,2025-02-09 18:00:00,physical,6.0,False
INLA-20250209-050,inland_flood,TLS-00688,3,2025-02-09 18:00:00,physical,10.2,False
INLA-20250209-050,inland_flood,DFR-01384,3,2025-02-09 18:00:00,physical,10.2,False
INLA-20250209-050,inland_flood,DFR-01451,4,2025-02-10 00:00:00,physical,12.2,False
INLA-20250209-050,inland_flood,DFR-01928,4,2025-02-10 00:00:00,physical,5.1,False
INLA-20250209-050,inland_flood,TNK-02565,4,2025-02-10 00:00:00,physical,5.6,False
INLA-20250209-050,inland_flood,WMN-02920,4,2025-02-10 00:00:00,physical,16.0,False
INLA-20250209-050,inland_flood,RCL-02122,5,2025-02-10 06:00:00,physical,6.2,False
INLA-20250209-050,inland_flood,DFR-01664,5,2025-02-10 06:00:00,physical,5.5,False
INLA-20250209-050,inland_flood,WMN-02945,5,2025-02-10 06:00:00,physical,33.2,False
INLA-20250724-051,inland_flood,DFR-01965,0,2025-07-24 00:00:00,physical,7.0,False
INLA-20250724-051,inland_flood,WMN-03214,0,2025-07-24 00:00:00,physical,22.4,False
INLA-20250724-051,inland_flood,RCL-02092,1,2025-07-24 06:00:00,physical,8.7,False
INLA-20250724-051,inland_flood,WMN-03156,1,2025-07-24 06:00:00,physical,9.8,False
INLA-20250724-051,inland_flood,WMN-02812,2,2025-07-24 12:00:00,physical,14.5,False
INLA-20250724-051,inland_flood,WMN-02902,2,2025-07-24 12:00:00,physical,21.2,False
INLA-20250724-051,inland_flood,DFR-01728,3,2025-07-24 18:00:00,physical,6.3,False
INLA-20250724-051,inland_flood,DFR-01318,4,2025-07-25 00:00:00,physical,8.7,False
INLA-20250724-051,inland_flood,WMN-02947,4,2025-07-25 00:00:00,physical,10.5,False
INLA-20250724-051,inland_flood,WMN-03022,4,2025-07-25 00:00:00,physical,26.9,False
INLA-20250724-051,inland_flood,PMP-02464,5,2025-07-25 06:00:00,physical,13.2,False
INLA-20250724-051,inland_flood,WMN-03428,5,2025-07-25 06:00:00,physical,40.3,False
INLA-20250619-052,inland_flood,DFR-01952,1,2025-06-19 06:00:00,physical,11.9,False
INLA-20250619-052,inland_flood,DFR-01545,2,2025-06-19 12:00:00,physical,12.9,False
INLA-20250619-052,inland_flood,WMN-02840,2,2025-06-19 12:00:00,physical,17.9,False
INLA-20250619-052,inland_flood,TLS-00506,3,2025-06-19 18:00:00,physical,7.3,False
INLA-20250619-052,inland_flood,WMN-02776,3,2025-06-19 18:00:00,physical,20.5,False
INLA-20250619-052,inland_flood,WMN-03322,3,2025-06-19 18:00:00,physical,14.5,False
INLA-20250619-052,inland_flood,WMN-02700,4,2025-06-20 00:00:00,physical,16.3,False
INLA-20250619-052,inland_flood,WMN-03154,5,2025-06-20 06:00:00,physical,28.3,False
INLA-20250619-052,inland_flood,WMN-03452,5,2025-06-20 06:00:00,physical,11.8,False
INLA-20250703-053,inland_flood,TLS-00577,0,2025-07-03 00:00:00,physical,9.9,False
INLA-20250703-053,inland_flood,WMN-03299,1,2025-07-03 06:00:00,physical,14.7,False
INLA-20250703-053,inland_flood,WMN-03129,4,2025-07-04 00:00:00,physical,15.8,False
INLA-20250703-053,inland_flood,WMN-03177,5,2025-07-04 06:00:00,physical,9.4,False
INLA-20250703-053,inland_flood,WMN-03251,5,2025-07-04 06:00:00,physical,15.6,False
INLA-20250402-054,inland_flood,WMN-03192,1,2025-04-02 06:00:00,physical,16.0,False
INLA-20250402-054,inland_flood,WMN-02763,2,2025-04-02 12:00:00,physical,9.6,False
INLA-20250402-054,inland_flood,WMN-02818,2,2025-04-02 12:00:00,physical,17.3,False
INLA-20250402-054,inland_flood,TLS-00889,3,2025-04-02 18:00:00,physical,6.6,False
INLA-20250402-054,inland_flood,WMN-03224,3,2025-04-02 18:00:00,physical,15.7,False
INLA-20250402-054,inland_flood,WMN-02821,4,2025-04-03 00:00:00,physical,14.1,False
INLA-20250402-054,inland_flood,WMN-02995,4,2025-04-03 00:00:00,physical,27.1,False
INLA-20250402-054,inland_flood,DFR-01526,5,2025-04-03 06:00:00,physical,10.0,False
INLA-20250402-054,inland_flood,DFR-01829,5,2025-04-03 06:00:00,physical,11.5,False
INLA-20250402-054,inland_flood,WMN-02870,5,2025-04-03 06:00:00,physical,8.2,False
INLA-20250309-055,inland_flood,DFR-01731,0,2025-03-09 00:00:00,physical,7.0,False
INLA-20250309-055,inland_flood,DFR-01802,0,2025-03-09 00:00:00,physical,6.7,False
INLA-20250309-055,inland_flood,DFR-01633,1,2025-03-09 06:00:00,physical,3.7,False
INLA-20250309-055,inland_flood,DFR-01773,1,2025-03-09 06:00:00,physical,8.3,False
INLA-20250309-055,inland_flood,PMP-02323,1,2025-03-09 06:00:00,physical,42.0,False
INLA-20250309-055,inland_flood,TLS-00704,2,2025-03-09 12:00:00,physical,3.6,False
INLA-20250309-055,inland_flood,DFR-01926,2,2025-03-09 12:00:00,physical,7.3,False
INLA-20250309-055,inland_flood,DFR-01530,3,2025-03-09 18:00:00,physical,9.1,False
INLA-20250309-055,inland_flood,DSS-00382,3,2025-03-09 18:00:00,physical,13.3,False
INLA-20250309-055,inland_flood,DFR-01375,4,2025-03-10 00:00:00,physical,11.6,False
INLA-20250309-055,inland_flood,DFR-01441,4,2025-03-10 00:00:00,physical,14.1,False
INLA-20250309-055,inland_flood,DFR-01681,4,2025-03-10 00:00:00,physical,7.7,False
INLA-20250309-055,inland_flood,WMN-02810,4,2025-03-10 00:00:00,physical,9.0,False
INLA-20250309-055,inland_flood,WMN-02859,4,2025-03-10 00:00:00,physical,20.2,False
INLA-20250309-055,inland_flood,INT-03499,4,2025-03-10 00:00:00,physical,11.4,False
INLA-20250309-055,inland_flood,WMN-02840,5,2025-03-10 06:00:00,physical,21.2,False
WILD-20250101-056,wildfire,TSS-00004,0,2025-01-01 00:00:00,physical,84.3,False
WILD-20250101-056,wildfire,DFR-02008,0,2025-01-01 00:00:00,physical,8.5,False
WILD-20250101-056,wildfire,DFR-01937,0,2025-01-01 00:00:00,physical,19.3,False
WILD-20250101-056,wildfire,DFR-01866,0,2025-01-01 00:00:00,physical,9.5,False
WILD-20250101-056,wildfire,DFR-01835,0,2025-01-01 00:00:00,physical,13.0,False
WILD-20250101-056,wildfire,DFR-01813,0,2025-01-01 00:00:00,physical,11.4,False
WILD-20250101-056,wildfire,DFR-01780,0,2025-01-01 00:00:00,physical,13.0,False
WILD-20250101-056,wildfire,DFR-01894,0,2025-01-01 00:00:00,physical,11.1,False
WILD-20250101-056,wildfire,DFR-01633,0,2025-01-01 00:00:00,physical,7.9,False
WILD-20250101-056,wildfire,DFR-01625,0,2025-01-01 00:00:00,physical,11.8,False
WILD-20250101-056,wildfire,DFR-01541,0,2025-01-01 00:00:00,physical,16.4,False
WILD-20250101-056,wildfire,DFR-01512,0,2025-01-01 00:00:00,physical,7.1,False
WILD-20250101-056,wildfire,DFR-01375,0,2025-01-01 00:00:00,physical,11.3,False
WILD-20250101-056,wildfire,TLS-00992,0,2025-01-01 00:00:00,physical,14.9,False
WILD-20250101-056,wildfire,DFR-01779,0,2025-01-01 00:00:00,physical,10.6,False
WILD-20250101-056,wildfire,DFR-01729,1,2025-01-01 06:00:00,physical,7.3,False
WILD-20250101-056,wildfire,DFR-01839,1,2025-01-01 06:00:00,physical,8.8,False
WILD-20250101-056,wildfire,DFR-01908,1,2025-01-01 06:00:00,physical,5.4,False
WILD-20250101-056,wildfire,DFR-01970,1,2025-01-01 06:00:00,physical,12.2,False
WILD-20250101-056,wildfire,DFR-01966,1,2025-01-01 06:00:00,physical,6.4,False
WILD-20250101-056,wildfire,DFR-01996,1,2025-01-01 06:00:00,physical,6.9,False
WILD-20250101-056,wildfire,DFR-01719,1,2025-01-01 06:00:00,physical,12.4,False
WILD-20250101-056,wildfire,DFR-01926,1,2025-01-01 06:00:00,physical,10.5,False
WILD-20250101-056,wildfire,DFR-01488,1,2025-01-01 06:00:00,physical,7.7,False
WILD-20250101-056,wildfire,DFR-01560,1,2025-01-01 06:00:00,physical,4.8,False
WILD-20250101-056,wildfire,DFR-01372,1,2025-01-01 06:00:00,physical,12.9,False
WILD-20250101-056,wildfire,DFR-01386,1,2025-01-01 06:00:00,physical,9.9,False
WILD-20250101-056,wildfire,DFR-01409,1,2025-01-01 06:00:00,physical,10.0,False
WILD-20250101-056,wildfire,DFR-01365,1,2025-01-01 06:00:00,physical,13.2,False
WILD-20250101-056,wildfire,DFR-01481,1,2025-01-01 06:00:00,physical,13.3,False
WILD-20250101-056,wildfire,DFR-01557,1,2025-01-01 06:00:00,physical,6.4,False
WILD-20250101-056,wildfire,DFR-01425,1,2025-01-01 06:00:00,physical,11.8,False
WILD-20250101-056,wildfire,WMN-03429,2,2025-01-01 12:00:00,physical,27.9,False
WILD-20250101-056,wildfire,WMN-03315,2,2025-01-01 12:00:00,physical,12.4,False
WILD-20250101-056,wildfire,WMN-02995,2,2025-01-01 12:00:00,physical,37.2,False
WILD-20250101-056,wildfire,DFR-01783,2,2025-01-01 12:00:00,physical,3.9,False
WILD-20250101-056,wildfire,DFR-01737,2,2025-01-01 12:00:00,physical,7.4,False
WILD-20250101-056,wildfire,DFR-01722,2,2025-01-01 12:00:00,physical,15.2,False
WILD-20250101-056,wildfire,DFR-01689,2,2025-01-01 12:00:00,physical,9.0,False
WILD-20250101-056,wildfire,DFR-01668,2,2025-01-01 12:00:00,physical,6.3,False
